,kepid,ra_kic,dec_kic,source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot,angdist,kepler_gaia_ang_dist,pm_corrected,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_mag_diff,KIC,Teff,log(g),Mass,PRot,e_PRot,Rper,LPH,w,DC,Flag,heritage,f3_std
972,9826728,289.99585,46.67741,2127720721066533632,155971081,289.99616838997144,46.67768908978572,6.95602831116641,0.35955572,19.346176,56.7601418780675,0.4360175,58.162345944458266,0.451135,95,1.4057581,0.08830113,69,0,20.999315,658.3252,14.985444,402.97058,15.893389,740.32623,13.586132,1.8416042,2.3072567,-4.244514,4.861053,11,6.9842067,,,NOT_AVAILABLE,78.16463630321253,14.825081269133872,False,False,0,True,True,False,False,False,False,True,False,,,,,,,1.275898303337459,0.14253552381822493,True,2MASS J19195900+4640386,14.733,3413,44,-40,PHO2,4.952,0.044,-0.036,PHO2,-0.1,0.1,-0.1,PHO2,0.3,0.037,-0.031,0.294,0.044,-0.036,DSEP,0,0,0,12.112,11.517,11.333,none,0.25244406890869087,9826728.0,3416.0,4.96,0.3251,,,,,,1.0,,2.0,0.005008543794807581
973,9826844,290.05048,46.686062,2127811671292206208,654546840,290.05050951595155,46.68638486611058,5.469170952129324,0.023057627,237.19576,4.426009046773345,0.027778918,65.46384558564752,0.028358065,31,,,0,0,1.0476557,2293.4373,15.618094,190.93533,16.970829,721.01776,14.472316,1.4178987,2.4985132,112.986984,4.7738004,10,3.6052804,,,NOT_AVAILABLE,78.18855023272674,14.794569897169824,False,False,0,True,False,False,False,False,True,True,False,3509.3743,4.5982,-0.2371,183.6104,0.4408,0.2755,1.1646013719311845,0.11490460728037707,True,2MASS J19201211+4641098,15.68,3673,117,-147,KIC0,4.691,0.08,-0.02,KIC0,0.56,0.05,-0.3,KIC0,0.56,0.032,-0.081,0.561,0.036,-0.072,DSEP,0,0,0,12.898,12.23,12.02,none,-0.06190555572509737,,,,,,,,,,,,,0.009633709776626153
974,9828403,290.7066,46.629761,2127614751334944896,30867332,290.7067048049077,46.63020875133449,2.9402826589759443,0.45807517,6.418778,0.7434372583282745,0.4860791,88.06347408579461,0.6233286,95,1.0463384,0.10954762,83,2,3.9477444,301.94415,16.73783,164.63051,17.301752,460.05518,15.059018,2.407186,2.242734,,,16959,,,,NOT_AVAILABLE,78.32684304120275,14.360885871082662,False,False,0,True,False,False,False,False,False,True,False,,,,,,,1.6325949554025798,0.3197989302721806,True,2MASS J19224958+4637471,16.209,3446,44,-48,PHO2,4.992,0.036,-0.058,PHO2,-0.2,0.1,-0.1,PHO2,0.287,0.039,-0.035,0.296,0.043,-0.047,DSEP,0,0,0,13.676,13.12,12.999,none,0.5288292083740238,,,,,,,,,,,,,0.004577016872119292
975,9833329,292.83414,46.695271,2128295559489544704,533576568,292.83383437603965,46.695448039844784,6.283231329969555,0.050482,124.46479,-43.612801290328726,0.061385673,36.00700590881526,0.0620588,31,,,0,0,3.5049496,3589.1047,14.363971,629.4529,15.371457,1338.1444,13.368164,1.3399879,2.003293,-2.7744486,3.9787877,13,6.912258,,,NOT_AVAILABLE,79.02673116952558,13.067465092514867,False,False,0,True,True,False,False,False,False,True,False,,,,,,,0.9877646603036864,0.08353938589012001,True,2MASS J19312019+4641429,14.393,3685,44,-51,PHO2,4.822,0.033,-0.03,PHO2,-0.2,0.1,-0.1,PHO2,0.436,0.027,-0.033,0.459,0.022,-0.035,DSEP,0,0,0,12.063,11.493,11.282,none,-0.029029243469238963,9833329.0,3689.0,4.81,0.423,36.975,9.988,2173.07,0.392,0.2811,1.0,---,1.0,0.0030684327059842865
976,9836727,294.18161,46.647713,2128152073222700800,1152910385,294.1816529169271,46.64780686677167,1.5402491422362556,0.07470766,20.617018,-4.696473139916972,0.082620226,7.688046416412002,0.080120884,31,,,0,0,1.0051075,909.0561,17.634645,63.24803,18.783434,213.46825,16.597538,1.3458341,2.185896,,,16959,,,,NOT_AVAILABLE,79.40309444701072,12.217333072366783,False,False,0,True,False,False,False,False,True,True,False,3705.4258,4.6312,-0.5025,549.6806,0.4397,0.2542,0.35417416792995265,0.28110942786718435,True,2MASS J19364360+4638520,17.355,3679,114,-139,PHO54,4.811,0.111,-0.068,PHO54,-0.14,0.25,-0.3,PHO54,0.446,0.067,-0.101,0.47,0.063,-0.117,DSEP,0,0,0,15.16,14.707,14.266,none,0.2796454620361324,,,,,,,,,,,,,0.006923701155145711
977,9836791,294.20938,46.680325,2128151828405188608,1619649933,294.2093386223546,46.680276739953804,1.6010972583857763,0.091760434,17.448668,2.182616390045195,0.0967705,10.316326745610114,0.13221452,31,,,1,0,1.0376096,807.8215,17.91115,23.3039,19.153208,132.72493,16.771448,1.4335382,2.3817596,,,16959,,,,NOT_AVAILABLE,79.44151185633427,12.214992453329133,False,False,0,False,False,False,False,False,True,True,False,3595.5742,4.5518,-0.733,514.8533,0.5159,0.3047,0.20156479885716905,0.36549296656418706,True,2MASS J19365024+4640488,18.189,3559,111,-136,PHO54,4.821,0.117,-0.054,PHO54,0.02,0.25,-0.3,PHO54,0.425,0.06,-0.111,0.437,0.064,-0.119,DSEP,0,0,0,15.275,14.725,14.353,none,-0.27785002136230474,,,,,,,,,,,,,0.013347712611830832
978,9837325,294.4119,46.666431,2128154027428398592,835104784,294.4119023902334,46.66634222245587,1.437293436825418,0.08985343,15.995977,1.7180056779789652,0.09358937,0.910161891197451,0.10678805,31,,,0,0,0.98270345,809.9509,17.835514,35.28761,19.041952,140.86662,16.780272,1.3512439,2.2616806,,,16959,,,,NOT_AVAILABLE,79.49298948824449,12.084685167056215,False,False,0,False,False,False,False,False,True,True,False,3748.805,4.6734,-0.1673,599.1031,0.4886,0.2833,0.3196537059770906,0.3348580346195409,True,2MASS J19373885+4639588,18.28,3580,106,-117,PHO54,4.975,0.095,-0.095,PHO54,-0.6,0.3,-0.25,PHO54,0.289,0.086,-0.07,0.287,0.099,-0.081,DSEP,0,0,0,15.441,14.765,14.551,none,-0.4444859313964855,,,,,,,,,,,,,0.00614245393029239
979,9837572,294.49402,46.697552,2128155371757733504,642367694,294.4939172176413,46.697468724607454,3.075034246347609,0.033031765,93.09325,-6.9516974587684235,0.03862223,-4.901210761550518,0.04129886,31,,,0,0,1.0544934,2003.9735,16.075548,192.29305,17.198425,483.90045,15.01266,1.378205,2.1857653,,,16959,,,,NOT_AVAILABLE,79.54742900328907,12.048621457559452,False,False,0,True,False,False,False,False,True,True,False,3703.207,4.5024,-0.2626,343.6015,0.3832,0.2248,0.3927811717259688,0.26329776603278804,True,2MASS J19375855+4641510,16.737,3541,113,-113,PHO54,4.906,0.114,-0.085,PHO54,-0.26,0.25,-0.3,PHO54,0.347,0.079,-0.088,0.355,0.088,-0.108,DSEP,0,0,0,13.671,12.963,12.772,none,-0.661451828002928,,,,,,,,,,,,,0.008779026210449318
980,9837661,294.52859,46.640968,2128141834020807680,961316531,294.5285960950135,46.6408706955405,1.3204575980048092,0.05183823,25.47266,-4.357235541697783,0.057469014,-21.43164273600139,0.061702415,31,,,0,0,1.0272691,1466.9136,16.909489,117.13188,17.814907,203.85196,16.00385,1.2843142,1.8110561,,,16959,,,,NOT_AVAILABLE,79.50689340546779,12.001740534400634,False,False,0,True,False,False,False,False,True,True,False,4293.8496,4.6641,0.4124,687.5497,0.52,0.2795,0.350619838736421,0.08510192311765244,True,2MASS J19380686+4638274,16.835,3640,81,-90,SPE70,4.744,0.056,-0.024,KIC0,0.21,0.15,-0.15,SPE70,0.503,0.03,-0.056,0.513,0.036,-0.054,DSEP,3,3,3,14.832,14.224,13.884,conf,0.07448867797851477,,,,,,,,,,,,,0.010804968040286389
981,9838135,294.69843,46.657402,2128139905575902976,69147863,294.6984418099489,46.65729308132533,1.4630723189589494,0.20072952,7.288775,-3.275492503856557,0.23429437,-3.3936076097853634,0.23445778,31,,,17,0,3.142543,369.3116,17.891012,34.543633,18.962103,135.10727,16.622776,1.6240664,2.3393269,,,16959,,,,NOT_AVAILABLE,79.57603533923779,11.905365660107067,False,False,0,False,False,False,False,False,False,True,False,,,,,,,0.39319157998188675,0.34752270438280486,True,2MASS J19384762+4639264,18.044,3480,104,-115,PHO54,4.888,0.114,-0.076,PHO54,-0.04,0.25,-0.3,PHO54,0.362,0.071,-0.098,0.371,0.083,-0.114,DSEP,0,0,0,15.128,14.377,14.215,none,-0.15298780822753955,,,,,,,,,,,,,0.009903408850863049
982,9838580,294.87524,46.647659,2080476046452802560,1697679872,294.87516721908236,46.6475915179687,2.2044368557671064,0.04483422,49.168625,-12.992213666912761,0.05176433,-13.282731521366372,0.061636947,31,,,0,0,1.15267,1688.2854,16.514898,143.78441,17.548914,570.52606,15.503465,1.348336,2.0454493,,,16959,,,,NOT_AVAILABLE,79.62379630007153,11.793005196692272,False,False,0,True,False,False,False,False,True,True,False,3920.7422,4.5048,0.0954,522.2697,0.4563,0.259,0.30227385820952346,0.04134468283618745,True,2MASS J19393006+4638515,16.557,3661,109,-120,PHO2,4.806,0.066,-0.048,PHO2,-0.1,0.1,-0.1,PHO2,0.448,0.046,-0.069,0.469,0.045,-0.067,DSEP,0,0,0,14.216,13.483,13.34,none,-0.04210169982910017,,,,,,,,,,,,,0.0038046991763766506
983,9848792,298.16281,46.640339,2085543248870096768,910963193,298.1627989945658,46.640346615127065,3.557880105531466,0.02327641,152.85349,0.24018437801319514,0.028385747,5.655442621932904,0.026696626,31,,,0,0,1.0752497,2520.9421,15.432443,295.42496,16.586002,1012.5026,14.368094,1.372529,2.217908,,,16959,,,,VARIABLE,80.70698363220583,9.802620264120145,False,False,0,True,False,False,True,False,True,True,False,3828.619,4.4828,0.1015,289.9599,0.5278,0.3078,0.038619840733256354,0.07029889591586952,True,2MASS J19523907+4638252,15.449,3530,42,-47,PHO2,4.876,0.035,-0.031,PHO2,-0.1,0.1,-0.1,PHO2,0.376,0.03,-0.033,0.39,0.036,-0.04,DSEP,0,0,0,12.947,12.338,12.137,none,-0.016557334899902187,9848792.0,3525.0,4.88,0.3632,21.294,0.587,4828.16,0.492,0.2902,1.0,---,1.0,
984,9848932,298.19983,46.617691,2085540225213133568,57550261,298.1998505649985,46.61761880217424,5.512741683871048,0.06959266,79.21442,8.04759303443617,0.08575991,-11.824518584291035,0.08134585,31,,,0,0,3.397694,2465.4607,15.211557,258.03214,16.40032,1080.0844,14.130204,1.3822414,2.2701159,13.384027,4.119118,17,5.1508207,,,VARIABLE,80.69957822790431,9.769293137040382,False,False,1,True,False,False,True,False,False,True,False,,,,,,,0.2648399284930588,0.10522026093102407,True,2MASS J19524795+4637037,15.222,3540,42,-47,PHO2,4.836,0.039,-0.025,PHO2,0.0,0.1,-0.1,PHO2,0.411,0.026,-0.036,0.422,0.035,-0.035,DSEP,0,0,0,12.674,12.092,11.865,none,-0.010442611694335469,9848932.0,3542.0,4.84,0.3692,34.59,1.813,5097.03,1.013,0.5777,1.0,---,1.0,
985,9872187,281.36868,46.704208,2119171915077846528,1781264997,281.36870373940377,46.704397940445745,2.076723428517232,0.04972432,41.76474,0.04964905271641662,0.05322442,35.931406415643266,0.06069653,31,,,1,0,1.0785286,1664.533,16.635628,109.969666,17.713722,492.90512,15.606513,1.3547468,2.1072092,,,16959,,,,NOT_AVAILABLE,75.94771436526179,20.35004274545174,False,False,0,True,False,False,False,False,True,True,False,3843.4087,4.5716,0.1038,470.1727,0.3951,0.2287,0.6862925695374532,0.12327936156103317,True,2MASS J18452848+4642151,16.71,3673,49,-49,PHO2,4.767,0.035,-0.017,PHO2,0.0,0.1,-0.1,PHO2,0.479,0.022,-0.028,0.489,0.027,-0.027,DSEP,0,0,0,14.251,13.61,13.49,none,-0.0743722534179696,,,,,,,,,,,,,0.004848979242492645
986,9873265,282.22165,46.746578,2119511595451492608,417432877,282.22154219253343,46.74695326362294,4.0174403907130225,0.031161223,128.92435,-18.060137960878272,0.03770175,73.09550704617183,0.037934367,31,,,0,0,0.9937943,2196.4023,16.11035,197.92192,17.184708,541.3465,15.084548,1.3523651,2.1001596,,,16959,,,,NOT_AVAILABLE,76.18981567128091,19.809785666726633,False,False,0,True,False,False,False,False,False,True,False,,,,,,,1.3768759930235148,0.18287552693917838,True,2MASS J18485319+4644477,16.162,3601,43,-48,PHO2,4.87,0.03,-0.033,PHO2,-0.2,0.1,-0.1,PHO2,0.389,0.032,-0.032,0.411,0.031,-0.037,DSEP,0,0,0,13.773,13.179,12.939,none,-0.051650344848631846,,,,,,,,,,,,,0.006592640450775497
987,9879930,286.30597,46.797329,2130592851595736832,115215071,286.3057805474779,46.79720893773434,6.272943783503747,0.42940852,14.6083355,-24.991118329707962,0.5203585,-10.121626910275094,0.50171345,95,1.3122847,0.11761268,73,0,17.378744,597.9511,15.545002,198.34769,16.267965,563.9821,13.988852,2.13734,2.2791138,-3.1465294,4.297714,6,3.2836027,,,NOT_AVAILABLE,77.26027078831446,17.202970386529127,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.6362528966087152,0.27847050749656466,True,2MASS J19051343+4647503,15.109,3424,44,-41,PHO2,4.942,0.048,-0.036,PHO2,-0.1,0.1,-0.1,PHO2,0.308,0.037,-0.034,0.303,0.044,-0.04,DSEP,0,0,0,12.549,11.952,11.713,none,0.43600198364257814,9879930.0,3422.0,4.95,0.3271,30.263,0.204,6403.6,1.188,0.6546,1.0,---,1.0,0.006391573413150399
988,9880392,286.60754,46.757118,2130549077288300032,833509496,286.6073613709706,46.75703936854789,3.6099366252957608,0.03047436,118.45817,-26.604349379296043,0.036492564,-17.75563393892633,0.03522684,31,,,0,0,1.0548316,2043.5394,16.026745,186.682,17.089066,517.06335,15.007445,1.3489037,2.0816202,,,16959,,,,NOT_AVAILABLE,77.30101205928042,16.996201197539037,False,False,0,True,False,False,False,False,True,True,False,3843.9382,4.7292,-0.2124,269.8495,0.4686,0.2648,0.5236627500048736,0.014923731274217054,True,2MASS J19062581+4645256,16.05,3618,43,-48,PHO2,4.858,0.033,-0.033,PHO2,-0.2,0.1,-0.1,PHO2,0.401,0.029,-0.032,0.423,0.027,-0.038,DSEP,0,0,0,13.659,13.065,12.844,none,-0.023255157470703836,,,,,,,,,,,,,0.005270367801898405
989,9884895,289.15295,46.763908,2127780610089292800,152030034,289.15294574374025,46.76378903224652,1.9140035339116435,0.04210862,45.45396,3.2097538522482125,0.05054715,-15.865115263177454,0.051248092,31,,,0,0,0.929076,1721.6368,16.48948,127.24707,17.557917,292.55316,15.460549,1.3569636,2.0973673,,,16959,,,,NOT_AVAILABLE,78.00542026770654,15.388954699016724,False,False,0,True,False,False,False,False,True,True,False,3823.1895,4.4784,-0.021,501.37,0.4096,0.2347,0.4284125075651728,0.18508299940020395,True,2MASS J19163670+4645500,16.546,3569,57,-64,PHO2,4.877,0.044,-0.036,PHO2,-0.2,0.1,-0.1,PHO2,0.378,0.036,-0.04,0.395,0.038,-0.047,DSEP,0,0,0,14.118,13.448,13.228,none,-0.056520935058593125,,,,,,,,,,,,,0.007174567775588756
990,9892651,292.6059,46.79026,2128346686780624768,525965509,292.60610370919665,46.79025020452841,3.189526275622694,0.13139346,24.274618,27.289570267849633,0.14771584,-1.6374644995766936,0.1597424,31,,,56,0,5.312886,700.9496,15.959744,221.2241,16.802216,709.8208,14.76834,1.5949649,2.0338755,,,16959,,,,NOT_AVAILABLE,79.04470282109348,13.249221050482971,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.5033424541425868,0.0660970511767937,True,2MASS J19302541+4647249,15.809,3646,58,-65,PHO2,4.836,0.044,-0.036,PHO2,-0.2,0.1,-0.1,PHO2,0.423,0.03,-0.045,0.445,0.028,-0.048,DSEP,0,0,1,13.473,12.838,12.689,none,0.1507444534301765,,,,,,,,,,,,,
991,9895954,293.96774,46.73727,2128199249143978624,787202286,293.9677400663938,46.73718323577368,1.8611268606822977,0.049621765,37.50626,-3.6852052329814318,0.060852103,-22.478589445383612,0.05784593,31,,,0,0,0.9831684,1394.8033,16.958778,142.5044,17.95734,310.04315,15.970195,1.3353716,1.9871454,,,16959,,,,NOT_AVAILABLE,79.41739633042503,12.388567682846958,False,False,0,True,False,False,False,False,True,True,False,3997.7068,4.6315,-0.0915,526.402,0.4453,0.2475,0.3123512577223218,0.0757224620812791,True,2MASS J19355225+4644141,17.024,3655,99,-110,PHO2,4.878,0.088,-0.072,PHO2,-0.4,0.25,-0.3,PHO2,0.379,0.063,-0.076,0.397,0.063,-0.086,DSEP,0,0,0,14.739,14.003,13.825,none,-0.06522161865234466,,,,,,,,,,,,,0.005826527836253726
992,9896061,294.00214,46.73357,2128199004326129792,201868129,294.0020158093309,46.733636603722324,2.4454257654635323,0.060372658,40.50552,-3.4163878407083583,0.07359519,-8.282980531214763,0.068927705,31,,,0,0,0.9509179,1203.8036,17.330185,81.519,18.419083,332.54425,16.305624,1.3475412,2.1134586,,,16959,,,,NOT_AVAILABLE,79.42492423031092,12.365976442311553,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.3890888420232031,0.4494381229375946,True,2MASS J19360050+4644011,17.183,3658,114,-139,PHO54,4.79,0.119,-0.051,PHO54,-0.08,0.25,-0.3,PHO54,0.455,0.059,-0.11,0.466,0.068,-0.111,DSEP,0,0,0,14.885,14.473,14.153,none,0.14718493652343767,,,,,,,,,,,,,0.005667417356990559
993,9898639,294.92929,46.78278,2128522574280423040,599202772,294.9295443436954,46.78286968162109,3.8068341561630183,0.029073274,130.9393,36.64707352154317,0.036457177,18.332426336637994,0.035956625,31,,,0,0,0.96364546,1907.1934,15.770985,169.59511,16.866314,653.5438,14.723902,1.3686393,2.1424122,,,16959,,,,VARIABLE,79.76411293130384,11.821741318357313,False,False,0,True,False,False,True,False,False,True,False,,,,,,,0.7052373632238992,0.05024155271405428,True,2MASS J19394302+4646580,15.786,3563,96,-96,PHO2,4.853,0.066,-0.048,PHO2,-0.1,0.1,-0.1,PHO2,0.398,0.05,-0.062,0.414,0.051,-0.07,DSEP,0,0,0,13.372,12.71,12.535,none,-0.015015350341796463,9898639.0,3621.0,4.8,0.3979,41.656,0.248,7163.88,1.112,0.5641,1.0,---,1.0,0.004038328285026587
994,9899765,295.34738,46.773891,2080492985803952896,185527599,295.3476373355583,46.77378787556256,7.197665526122462,0.020402338,352.78632,33.588859965275475,0.02439568,-17.83828545129723,0.023024471,31,,,0,0,1.0063274,2784.716,15.116629,359.88162,16.268751,1081.8049,14.05303,1.3720872,2.2157211,-8.249994,4.7025094,17,5.132601,,,VARIABLE,79.89029761439242,11.563298655646152,False,False,0,True,False,False,True,False,True,True,False,3684.84,4.7465,-0.5184,138.1331,0.4683,0.2718,0.7351106346413424,0.12956804836485517,True,2MASS J19412337+4646260,15.123,3562,43,-48,PHO2,4.855,0.036,-0.03,PHO2,-0.1,0.1,-0.1,PHO2,0.4,0.028,-0.034,0.417,0.031,-0.038,DSEP,0,0,0,12.661,12.049,11.847,none,-0.006371353149413395,9899765.0,3557.0,4.86,0.3746,46.871,0.649,,0.393,0.2264,1.0,,2.0,0.002060186461135654
995,9899900,295.40469,46.709511,2080468384230640000,1034822771,295.40479635137524,46.70957553926543,4.49708081172906,0.029352384,153.21007,12.977939711330436,0.036205966,14.31316409205007,0.034831677,31,,,0,0,1.0347545,2347.86,15.83468,289.7224,16.949406,826.4638,14.786711,1.3648578,2.162695,,,16959,,,,NOT_AVAILABLE,79.85066628572633,11.498880750465165,False,False,0,True,False,False,False,False,True,True,False,3762.2925,4.7486,-0.1673,222.323,0.4371,0.2522,0.35057693760328007,0.054983482060377356,True,2MASS J19413712+4642342,15.883,3563,43,-48,PHO2,4.853,0.036,-0.027,PHO2,-0.1,0.1,-0.1,PHO2,0.398,0.028,-0.034,0.414,0.031,-0.038,DSEP,0,0,0,13.44,12.84,12.608,none,-0.04832039642333896,9899900.0,3565.0,4.86,0.3775,32.391,1.006,5105.79,0.745,0.4971,1.0,SM1,1.0,0.006048543989515462
996,9903965,296.78833,46.786652,2080341459358338432,444291466,296.78827041597964,46.78669400052786,5.18224863621268,0.022681702,228.47707,-5.970090079181149,0.02661055,6.724513962956551,0.025108434,31,,,0,0,0.94798017,2199.2534,15.38168,237.83507,16.62786,887.0878,14.274129,1.3975759,2.3537302,-12.3437395,6.049963,17,4.7597733,,,VARIABLE,80.37374721238157,10.698198267598384,False,False,0,True,False,False,True,False,True,True,False,3617.6426,4.6085,-0.1108,191.9365,0.436,0.2642,0.21079329773455358,0.0673709887310994,True,2MASS J19470919+4647119,15.377,3504,52,-58,PHO2,4.858,0.042,-0.032,PHO2,0.0,0.1,-0.1,PHO2,0.389,0.032,-0.039,0.4,0.038,-0.043,DSEP,0,0,0,12.822,12.142,11.908,none,0.004679534912108707,9903965.0,3492.0,4.86,0.3515,43.869,0.546,8670.51,0.785,0.4524,1.0,---,1.0,
997,9907450,297.80215,46.740528,2086297548204784896,573438622,297.802189160161,46.74046344600816,7.427927572395508,0.020799708,357.1169,7.162000053697152,0.022671152,-8.273049149271825,0.028261581,31,,,0,0,1.0248146,1944.718,14.982538,456.4799,16.150957,1019.6605,13.910956,1.3766214,2.2400007,21.27888,3.3095825,15,5.714979,,,VARIABLE,80.67282383904332,10.067339796874112,False,False,0,True,True,False,True,False,True,True,False,3695.4067,4.7835,-0.1824,133.9416,0.4463,0.262,0.25167634124793514,0.10162851316803645,True,2MASS J19511251+4644259,15.017,3494,46,-41,PHO2,4.893,0.035,-0.031,PHO2,-0.1,0.1,-0.1,PHO2,0.357,0.03,-0.033,0.365,0.037,-0.041,DSEP,0,0,0,12.482,11.908,11.663,none,-0.0344617767333979,9907450.0,3491.0,4.9,0.3511,38.158,0.401,4357.4,0.717,0.4598,1.0,---,1.0,
998,9934865,282.96909,46.81654,2107514171246702080,1353869574,282.9690863697063,46.81645540164423,3.980394987091132,0.028554954,139.39421,4.926379408348065,0.03857907,-17.346198750701454,0.032071542,31,,,0,0,0.9952802,2047.3566,15.755623,261.06223,16.806988,692.85315,14.741329,1.3467191,2.0656586,,,16959,,,,NOT_AVAILABLE,76.43783257340588,19.349058818331365,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.30468537355452596,0.0918293194977325,True,2MASS J18515257+4648595,15.803,3553,42,-52,PHO2,4.972,0.036,-0.049,PHO2,-0.4,0.1,-0.1,PHO2,0.309,0.037,-0.033,0.327,0.039,-0.047,DSEP,0,0,0,13.463,12.825,12.618,none,-0.047377136230469574,9934865.0,3550.0,4.96,0.3721,19.501,0.045,10682.88,1.366,0.7385,1.0,---,1.0,0.005428803613050423
999,9935558,283.40521,46.80521,2107471427732026368,7142986,283.40525345315683,46.80483389484416,6.519724014963545,0.02289996,284.70462,5.040122540040855,0.028801374,-81.48924488307935,0.025591506,31,,,0,0,1.0422572,2189.3694,15.235451,293.82617,16.435827,816.8087,14.146646,1.3875085,2.2891817,-78.61495,5.98138,18,5.7376876,,,VARIABLE,76.53194404744013,19.063840810371378,False,False,0,True,False,False,True,False,True,True,False,3593.098,4.7155,-0.2479,153.4798,0.3058,0.1848,1.358205773370247,0.056699997047078766,True,2MASS J18533725+4648187,15.271,3469,55,-62,PHO2,4.882,0.044,-0.036,PHO2,0.0,0.1,-0.1,PHO2,0.366,0.036,-0.04,0.373,0.046,-0.051,DSEP,0,0,0,12.754,12.184,11.945,none,-0.035549255371094546,9935558.0,3460.0,4.88,0.3403,51.264,0.273,7440.45,0.953,0.4912,1.0,---,1.0,0.006854052698718545
1000,9940571,286.26123,46.874969,2130599757902326400,1378932858,286.2612323402439,46.87495229953533,1.7134541976184672,0.041504294,41.283783,-1.3367888920035405,0.05165088,-4.864932066623835,0.055421833,31,,,1,0,1.0397319,1713.7192,16.689182,87.952324,17.671232,331.50232,15.693787,1.3463877,1.9774456,,,16959,,,,NOT_AVAILABLE,77.32426608726604,17.25986270044884,False,False,0,True,False,False,False,False,True,True,False,3783.3088,4.3317,-0.741,572.9113,0.3384,0.1906,0.06039688539040959,0.0324176500050457,True,2MASS J19050269+4652298,16.741,3699,44,-51,PHO2,4.797,0.03,-0.03,PHO2,-0.1,0.1,-0.1,PHO2,0.462,0.025,-0.03,0.487,0.023,-0.032,DSEP,0,0,0,14.366,13.782,13.622,none,-0.051817718505859034,,,,,,,,,,,,,0.005701235203579502
1001,9941061,286.58206,46.875511,2130646830743152000,470988588,286.582072084264,46.875361420012716,2.135589038587185,0.03741484,57.078663,1.4105684263446063,0.05021027,-30.60763256614926,0.045100465,31,,,0,0,1.5088621,1541.5021,15.791262,226.9914,16.881174,751.8233,14.737784,1.3764846,2.1433897,,,16959,,,,NOT_AVAILABLE,77.40924065108446,17.056121698618153,False,False,0,True,False,False,False,False,True,True,False,3808.3733,4.3747,-0.0976,399.695,0.4407,0.2535,0.5393084870022288,0.04929000949757628,True,2MASS J19061969+4652318,15.862,3452,46,-46,PHO2,5.06,0.032,-0.046,PHO2,-0.5,0.1,-0.1,PHO2,0.233,0.031,-0.023,0.228,0.035,-0.029,DSEP,0,0,0,13.372,12.746,12.543,none,-0.07073832702636729,9941061.0,3461.0,5.04,0.3406,21.464,0.107,4628.36,0.865,0.5065,1.0,---,1.0,0.0048819481594773485
