,kepid,ra_kic,dec_kic,source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot,angdist,kepler_gaia_ang_dist,pm_corrected,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_mag_diff,KIC,Teff,log(g),Mass,PRot,e_PRot,Rper,LPH,w,DC,Flag,heritage
189,6949105,291.97693,42.449539,2125773382895081472,1700382878,291.9771759361254,42.44960225215413,5.851022095239248,0.030065997,194.60596,38.054568795384654,0.032989983,15.623447931110872,0.033291496,31,,,0,0,1.0212626,1812.8632,15.836121,206.6076,17.195936,885.22925,14.687415,1.4198066,2.508521,,,16959,,,,NOT_AVAILABLE,74.84572550083972,11.753420689792112,False,False,0,True,False,False,False,False,True,True,False,3556.3005,4.7702,0.0423,171.0892,0.4803,0.2998,0.6918366665128571,0.04968625864301587,True,2MASS J19275446+4226583,15.872,3391,44,-40,PHO2,4.93,0.048,-0.032,PHO2,0.02,0.1,-0.1,PHO2,0.316,0.035,-0.035,0.31,0.044,-0.04,DSEP,0,0,0,13.152,12.558,12.276,none,-0.035879394531249886,6949105.0,3387.0,4.92,0.3152,54.997,13.67,8742.51,0.987,0.4972,1.0,---,1.0
190,7008143,281.55637,42.555935,2104821604709229312,1511531399,281.55526503400284,42.55602677261464,20.846351458076544,0.017995898,1158.3947,-173.71113347361103,0.02156769,34.67572661649809,0.023129381,31,,,0,0,1.1974661,2026.6222,14.6025915,368.52014,16.273722,1216.2007,13.364442,1.4722556,2.9092798,-54.428303,2.5142543,25,11.98044,,,NOT_AVAILABLE,71.83394865424236,18.863117722357625,False,False,0,True,True,False,False,False,False,True,False,,,,,,,2.9487385401029815,0.2704215900833427,True,2MASS J18461354+4233211,15.59,2806,999999,999999,PHO54,5.249,,,PHO54,0.0,,,PHO54,0.125,,,0.101,,,BTSL,0,0,0,11.615,11.066,10.808,none,-0.9874084854125975,,,,,,,,,,,,
191,7022137,288.03458,42.54496,2102531734307099008,590787904,288.034700362029,42.544884439597276,8.726157615775863,0.022304121,391.23523,17.26336960287834,0.026931481,-11.579723018441602,0.027235536,31,,,0,0,1.0432707,2115.5505,15.32583,193.61218,16.772234,719.7326,14.146106,1.4390604,2.6261282,,,16959,,,,NOT_AVAILABLE,73.67516269868193,14.428779072207371,False,False,0,True,False,False,False,False,True,True,False,3475.752,4.7947,-0.0198,114.7619,0.5269,0.3341,0.41940974803426617,0.09682457577679306,True,2MASS J19120829+4232418,15.399,3232,38,-25,PHO2,5.102,0.045,-0.045,PHO2,0.0,0.1,-0.1,PHO2,0.19,0.029,-0.022,0.166,0.032,-0.021,DSEP,0,0,0,12.488,11.891,11.644,none,-0.07316954040527257,7022137.0,3223.0,5.09,0.2616,62.566,3.146,5508.78,0.984,0.4856,1.0,---,1.0
192,7022432,288.15631,42.5019,2102530806594202240,174773822,288.15629282434946,42.501982871381216,4.896380699357906,0.028023064,174.7268,-1.3480091187513668,0.03232059,18.33311467661054,0.033704568,31,,,1,0,0.9761337,1523.4757,15.864047,154.07753,17.186377,534.4292,14.726203,1.4150186,2.4601736,,,16959,,,,NOT_AVAILABLE,73.67197879065084,14.329473200956041,False,False,0,True,False,False,False,False,True,True,False,3517.0735,4.5964,-0.3213,204.2224,0.4298,0.2665,0.30179968172352817,0.024534430154078714,True,2MASS J19123751+4230068,15.877,3364,50,-45,PHO2,4.958,0.045,-0.045,PHO2,0.0,0.1,-0.1,PHO2,0.29,0.043,-0.036,0.278,0.055,-0.037,DSEP,0,0,0,13.21,12.554,12.323,none,-0.01295294952392645,7022432.0,3363.0,4.95,0.3071,48.51,0.588,12703.87,0.884,0.4801,1.0,---,1.0
193,7025006,289.08279,42.572021,2102702192970393728,1638634323,289.0826821717451,42.57193771890127,8.949170264939356,0.02232758,400.81238,-11.791101422926506,0.024471331,-15.720645486998064,0.026359525,31,,,0,0,1.060004,2533.8997,15.295419,265.25513,16.62861,958.67487,14.159946,1.4102632,2.4686642,,,16959,,,,NOT_AVAILABLE,74.02525794808693,13.735026497467777,False,False,0,True,False,False,False,False,True,True,False,3514.8345,4.7951,-0.4134,111.5139,0.4886,0.2993,0.4142555525454827,0.10854000794953232,True,2MASS J19161986+4234192,15.375,3319,43,-40,PHO2,4.999,0.044,-0.04,PHO2,0.0,0.1,-0.1,PHO2,0.255,0.033,-0.03,0.237,0.045,-0.03,DSEP,0,0,0,12.615,12.044,11.826,none,-0.07958126068115234,7025006.0,3311.0,5.0,0.2899,60.637,7.985,8644.1,0.555,0.2794,1.0,---,1.0
194,7026202,289.4722,42.587238,2102672987193017984,1647883604,289.47212037229775,42.586756364022,9.482087790792301,0.018711278,506.7579,-13.452189993066602,0.023164783,-100.79079818731367,0.024070265,31,,,0,0,0.978721,2249.5854,15.029916,426.80466,16.354115,1100.6339,13.897683,1.408462,2.4564314,23.018847,7.8213105,21,6.8530874,,,NOT_AVAILABLE,74.16148863631844,13.480234680839816,False,False,0,True,False,False,False,False,True,True,False,3528.288,4.7651,-0.403,105.4669,0.4882,0.2984,1.7466872691613262,0.12130324095007393,True,2MASS J19175332+4235140,15.082,3332,50,-45,PHO2,4.987,0.055,-0.049,PHO2,0.0,0.1,-0.1,PHO2,0.265,0.043,-0.036,0.248,0.055,-0.037,DSEP,0,0,0,12.403,11.826,11.579,none,-0.05208419036865308,7026202.0,3330.0,4.99,0.2961,50.452,3.184,3093.6,0.604,0.3461,1.0,---,1.0
195,7033830,291.87213,42.558659,2125782934903136768,237848642,291.8721897988684,42.5586637600584,5.095357129883797,0.024272105,209.92645,1.8220028219079392,0.026020292,0.0821750956232978,0.028703894,31,,,1,0,1.0428716,541.81635,15.444352,110.739334,16.747972,167.07552,14.312392,1.412259,2.4355803,,,16959,,,,NOT_AVAILABLE,74.91095850779374,11.87092791654538,False,False,0,True,False,False,False,False,True,True,False,3542.4504,4.4685,-0.4492,194.3573,0.4814,0.2948,0.15949232216314715,0.13038053551480477,True,2MASS J19272931+4233311,15.494,3384,44,-40,PHO2,4.942,0.045,-0.036,PHO2,0.0,0.1,-0.1,PHO2,0.305,0.038,-0.035,0.297,0.048,-0.039,DSEP,0,0,7,12.805,12.151,11.955,none,-0.049647850036620866,7033830.0,3379.0,4.94,0.3125,3.997,0.019,93602.96,1.528,0.7202,1.0,---,1.0
196,7048090,295.79889,42.58709,2077237434947413632,279758535,295.79877252461085,42.58713300590398,4.288630007918497,0.25651586,16.718771,-5.445351519685026,0.32759088,20.079457833730288,0.32550198,95,1.217929,0.06561652,26,0,5.5030966,839.48975,16.245108,137.21458,17.061913,213.96945,14.562374,2.3246994,2.4995384,,,16959,,,,NOT_AVAILABLE,76.2846971036851,9.31404945025247,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.3477352423062514,0.27926778295071675,True,2MASS J19431173+4235135,15.74,3315,43,-39,PHO2,5.004,0.044,-0.04,PHO2,0.0,0.1,-0.1,PHO2,0.252,0.035,-0.029,0.233,0.043,-0.029,DSEP,0,0,0,12.994,12.4,12.12,none,0.5051076507568357,7048090.0,3300.0,5.0,0.2863,31.054,1.236,9107.41,1.01,0.6197,1.0,---,1.0
197,7060218,298.5275,42.535881,2078457549266833536,8196157,298.5276865352429,42.536339613178015,7.151103797710977,0.03455998,206.91864,29.61982425412618,0.036194496,94.25503109587073,0.039754644,31,,,0,0,0.9586875,1795.8574,16.14506,167.4301,17.38649,740.8526,15.044348,1.3912537,2.342142,,,16959,,,,NOT_AVAILABLE,77.23529598557009,7.536950040875011,False,False,0,True,False,False,False,False,True,True,False,3579.572,4.9603,-0.6134,138.4702,0.4933,0.2917,1.723562580454962,0.14444643192779216,True,2MASS J19540660+4232091,16.242,3308,46,-23,PHO2,5.149,0.071,-0.058,PHO2,-0.4,0.1,-0.1,PHO2,0.173,0.032,-0.026,0.154,0.033,-0.027,DSEP,0,0,0,13.64,13.069,12.824,none,-0.09694041442871182,,,,,,,,,,,,
198,7091150,281.14969,42.636059,2116741891302319616,619183060,281.14980106322594,42.63526971291618,8.054430421680475,0.05616214,143.41388,12.161315620529965,0.061162554,-150.48693192914578,0.07040781,31,,,0,0,1.0059774,1016.3115,17.179886,40.80717,18.890406,366.44516,15.941304,1.4672358,2.9491014,,,16959,,,,NOT_AVAILABLE,71.8060208678594,19.170808148715867,False,False,0,True,False,False,False,False,True,True,False,3294.913,5.021,-0.347,124.6361,0.6433,0.4209,2.8566177027898556,0.44492511670502544,True,2MASS J18443592+4238096,17.914,2661,999999,999999,PHO54,5.283,,,PHO54,0.0,,,PHO54,0.116,,,0.094,,,BTSL,0,0,0,14.181,13.606,13.28,none,-0.734114135742189,,,,,,,,,,,,
199,7094638,282.92575,42.6455,2104963991465580160,1519287778,282.925143454012,42.64505708710293,9.448579839562877,0.033731855,280.1085,-86.05085132960832,0.038587995,-89.59021475851043,0.03974591,31,,,0,0,1.0116612,1408.4144,16.126503,142.7347,17.631971,636.23334,14.932666,1.4452499,2.6993055,,,16959,,,,NOT_AVAILABLE,72.29058306578457,17.94826207706012,False,False,0,True,False,False,False,False,True,True,False,3399.649,4.9698,-0.3307,106.4341,0.5563,0.3527,2.263205145257453,0.28022886250683954,True,2MASS J18514217+4238438,16.231,3211,38,-19,PHO2,5.151,0.056,-0.077,PHO2,0.02,0.1,-0.1,PHO2,0.168,0.038,-0.023,0.146,0.039,-0.021,DSEP,0,0,0,13.273,12.717,12.491,none,-0.1044970092773454,,,,,,,,,,,,
200,7100573,285.67627,42.65667,2105714614310024320,1173900053,285.6763811713812,42.65666448987449,4.818565188422851,0.034909397,138.03061,14.17155669781314,0.04200065,2.324285143415924,0.043075085,31,,,0,0,0.9761386,1384.292,16.207905,87.529465,17.603876,641.0212,15.042658,1.431632,2.5612183,,,16959,,,,NOT_AVAILABLE,73.07754612731017,16.06991896382432,False,False,0,True,False,False,False,False,True,True,False,3537.6482,4.7506,0.0829,204.3601,0.5022,0.3186,0.29499816119035743,0.08842896558764157,True,2MASS J19024230+4239240,16.293,3284,42,-36,PHO2,5.038,0.044,-0.04,PHO2,0.0,0.1,-0.1,PHO2,0.228,0.032,-0.026,0.207,0.041,-0.027,DSEP,0,0,0,13.452,12.847,12.597,none,-0.08509518432617114,,,,,,,,,,,,
201,7102500,286.53009,42.682709,2105493337596100608,199635565,286.53019491606847,42.682859184106505,6.540539451733952,0.019493315,335.52728,12.723869393510551,0.02501252,28.203636706981136,0.024300091,31,,,1,0,1.0688775,1992.7083,14.941172,227.96391,16.360176,1207.8085,13.770593,1.4334848,2.5895834,,,16959,,,,NOT_AVAILABLE,73.35312051833851,15.500290306741826,False,False,0,True,True,False,False,False,True,True,False,3477.2788,4.4037,-0.3483,151.3956,0.5345,0.3384,0.6077887936128442,0.11610197840238795,True,2MASS J19060722+4240577,14.992,3274,42,-32,PHO2,5.044,0.044,-0.044,PHO2,0.02,0.1,-0.1,PHO2,0.224,0.032,-0.026,0.202,0.042,-0.026,DSEP,0,0,2,12.095,11.501,11.281,none,-0.05082835388183682,7102500.0,3273.0,5.03,0.2775,7.497,0.074,9378.73,0.841,0.4693,1.0,---,1.0
202,7105834,287.83728,42.646519,2102582999036695040,536960327,287.8368871060298,42.64615367966905,14.23907779554927,0.014469058,984.10535,-55.55129430619062,0.018100256,-76.09510618982151,0.016237358,31,,,0,0,1.0799778,2131.9927,14.173926,630.17285,15.548564,1583.98,13.021028,1.421689,2.5275364,,,16959,,,,NOT_AVAILABLE,73.71051673853371,14.602817283561745,False,False,0,True,True,False,False,False,True,True,False,3503.7761,4.8051,-0.1336,70.7422,0.4585,0.2863,1.6769040511334117,0.18027765253730177,True,2MASS J19112094+4238474,14.219,3323,45,-40,PHO2,4.995,0.044,-0.04,PHO2,0.0,0.1,-0.1,PHO2,0.258,0.037,-0.028,0.24,0.048,-0.028,DSEP,0,0,0,11.441,10.895,10.632,none,-0.045073646545409574,7105834.0,3315.0,5.0,0.2912,60.55,0.202,13259.89,0.915,0.459,1.0,---,1.0
203,7107941,288.6398,42.605072,2102711671955956736,1656512434,288.63978477337764,42.60504770872319,0.3668345658090397,0.011697566,31.359905,-2.4296959233680866,0.012788737,-7.009353581386888,0.014194282,31,,,0,0,0.99751407,3165.5852,11.271525,1279.8298,12.167157,2219.0422,10.344928,1.3060594,1.8222294,-13.295328,0.17548612,22,80.04173,-0.9174305,0.7453287,NOT_AVAILABLE,73.91840467252256,14.045931309541384,False,False,0,True,True,False,False,False,False,True,False,,,,,,,0.09630730703541236,0.02474483167316119,True,2MASS J19143355+4236182,11.887,3138,999999,999999,PHO54,5.138,,,PHO54,0.0,,,PHO54,0.169,,,0.143,,,BTSL,0,0,0,9.032,8.296,8.097,none,-0.615474617004395,,,,,,,,,,,,
204,7117293,291.64099,42.659111,2125791181240285184,1636001119,291.64098785479104,42.65910028018932,5.632526939256584,0.021805609,258.30634,3.306803364779087,0.023609338,0.1179985303150335,0.027472086,31,,,0,0,1.0149744,835.5048,15.1664,155.34972,16.413502,279.14566,14.053547,1.4030954,2.3599548,-25.471237,8.54967,12,4.7118196,,,NOT_AVAILABLE,74.92699681614177,12.067896620993277,False,False,0,True,False,False,False,False,True,True,False,3766.9055,4.6837,0.2283,172.9965,0.562,0.3401,0.039006977680269235,0.07121186776864578,True,2MASS J19263383+4239327,15.333,3377,54,-47,PHO2,4.949,0.055,-0.044,PHO2,0.0,0.1,-0.1,PHO2,0.299,0.045,-0.045,0.289,0.059,-0.049,DSEP,0,0,5,12.653,11.986,11.792,none,-0.16660004425048847,7117293.0,3377.0,4.93,0.3118,2.726,0.003,32360.2,1.418,0.6776,1.0,---,1.0
205,7117616,291.74539,42.649326,2125796060323172096,1806783910,291.74537827881517,42.64976675101759,8.036236791718647,0.048193008,166.7511,4.71647549302299,0.04920312,117.5490905944122,0.055795558,31,,,0,0,1.0371855,1197.5079,16.93035,55.628597,18.647417,399.7659,15.668841,1.4944416,2.9785757,,,16959,,,,NOT_AVAILABLE,74.95276465400653,11.994778365733621,False,False,0,True,False,False,False,False,False,True,False,3237.374,4.9125,-0.1007,127.4694,0.6077,0.4122,1.587007163934409,0.31277188743586454,True,,17.71,3350,111,-91,PHO54,5.028,0.104,-0.115,PHO54,-0.1,0.3,-0.25,PHO54,0.248,0.097,-0.065,0.24,0.116,-0.077,DSEP,0,0,0,,,,none,-0.7796506500244149,,,,,,,,,,,,
206,7121852,293.02228,42.621651,2077802102893833856,1289839297,293.0223090190605,42.621686282685154,2.608153645751411,0.045997027,56.702656,2.0674766818593784,0.05422709,4.296648711033059,0.054865927,31,,,0,0,0.98464686,1469.1206,16.85862,94.60777,18.048822,338.32974,15.7874,1.3713332,2.2614222,,,16959,,,,NOT_AVAILABLE,75.35304412291092,11.140683890235254,False,False,0,True,False,False,False,False,True,True,False,3713.6082,4.6644,-0.043,380.152,0.466,0.2742,0.14846830530622943,0.0728926693873547,True,2MASS J19320534+4237179,16.978,3359,45,-40,PHO2,5.096,0.045,-0.045,PHO2,-0.4,0.1,-0.1,PHO2,0.203,0.029,-0.023,0.188,0.031,-0.028,DSEP,0,0,0,14.369,13.776,13.549,none,-0.11938031005859528,,,,,,,,,,,,
207,7185487,286.61896,42.778561,2105499041312480640,398367804,286.61886554980987,42.77855471659706,4.045911632392189,0.04445477,91.01187,-14.570123507547677,0.05421733,-2.0751726988418477,0.05299487,31,,,0,0,1.1047697,1409.8153,16.61571,56.869427,18.073683,467.52032,15.424952,1.4497744,2.6487312,,,16959,,,,NOT_AVAILABLE,73.47087149696225,15.477410631581808,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.25059278971339555,0.019558020165907283,True,2MASS J19062855+4246428,16.67,3237,41,-25,PHO2,5.096,0.055,-0.05,PHO2,0.0,0.1,-0.1,PHO2,0.193,0.034,-0.025,0.17,0.039,-0.026,DSEP,0,1,0,13.742,13.111,12.883,cand,-0.05429069519043139,,,,,,,,,,,,
208,7200148,291.7258,42.73613,2125797537791958016,1386772262,291.72596798158764,42.73625023869666,4.18856146211594,0.2904093,14.422959,39.736336746855685,0.32912096,13.460087474648136,0.34555057,95,1.5494356,0.07492131,23,9,8.644917,627.59143,16.182522,113.29804,16.827333,261.37888,14.417035,2.5404122,2.4102983,,,16959,,,,NOT_AVAILABLE,75.02587306828677,12.04547249010519,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.6202038722637166,0.28986286255197136,True,2MASS J19265419+4244100,15.588,3358,74,-67,PHO2,4.999,0.07,-0.063,PHO2,-0.1,0.1,-0.1,PHO2,0.26,0.055,-0.045,0.245,0.072,-0.048,DSEP,0,0,0,12.972,12.336,12.136,none,0.5945218200683602,7200148.0,3357.0,5.01,0.3051,,,,,,1.0,,2.0
209,7258939,282.7962,42.8909,2105161319443352960,1722863910,282.7960137201215,42.89091758225398,3.6766346843598785,0.045789346,80.29455,-21.259203886099005,0.054917976,10.208690782291434,0.055429526,31,,,0,0,1.0218129,1326.9349,16.732143,79.68685,18.13935,244.3262,15.570964,1.4249647,2.568387,,,16959,,,,NOT_AVAILABLE,72.49749818993288,18.123544160844144,False,False,0,True,False,False,False,False,True,True,False,3467.8955,4.5812,-0.3687,274.3284,0.4772,0.2999,0.49538162435306515,0.1812795889176875,True,2MASS J18511108+4253272,16.783,3323,55,-45,PHO2,4.995,0.055,-0.05,PHO2,0.0,0.1,-0.1,PHO2,0.258,0.043,-0.036,0.24,0.059,-0.039,DSEP,0,0,0,14.045,13.36,13.128,none,-0.050856597900391876,,,,,,,,,,,,
210,7260073,283.35733,42.81324,2104981480572186496,1615033351,283.3572263269272,42.81320486700697,3.4405017046559503,0.16045718,21.44187,-12.733521912008237,0.18568553,-7.580069393250946,0.19933109,31,,,0,0,3.753479,233.21915,16.627954,85.08233,17.879274,529.9165,15.386038,1.5502845,2.4932365,,,16959,,,,NOT_AVAILABLE,72.57406141918007,17.71122439911008,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.3015888951772877,0.07024252993977739,True,2MASS J18532575+4248476,16.621,3323,45,-40,PHO2,4.995,0.044,-0.04,PHO2,0.0,0.1,-0.1,PHO2,0.258,0.037,-0.028,0.24,0.048,-0.028,DSEP,0,0,0,13.873,13.255,13.027,none,0.006954483032227898,,,,,,,,,,,,
211,7264900,285.61737,42.805111,2105717947204657152,984486163,285.6173526034022,42.805275417544685,6.246545918983764,0.023744538,263.07294,-5.264449820055124,0.027375277,37.364303376272474,0.030055957,31,,,0,0,1.0329262,2021.7979,15.594053,155.34589,16.940645,734.7496,14.4467125,1.4208245,2.4939327,-11.537932,4.4146285,18,4.953609,,,NOT_AVAILABLE,73.20356826308483,16.16639533891527,False,False,0,True,False,False,False,False,True,True,False,3586.1257,4.7508,0.0658,159.7123,0.5189,0.3226,0.5936838974600025,0.03873882836907221,True,2MASS J19022816+4248183,15.68,3364,50,-45,PHO2,4.958,0.05,-0.045,PHO2,0.0,0.1,-0.1,PHO2,0.29,0.042,-0.038,0.278,0.054,-0.044,DSEP,0,0,0,12.898,12.221,12.046,none,-0.08594673156738253,7264900.0,3360.0,4.96,0.3061,46.976,0.182,10723.59,1.11,0.5624,1.0,---,1.0
212,7265390,285.85144,42.844849,2105535737513128192,968037884,285.8509828305096,42.845074832659726,9.673104906806564,0.03293183,293.73117,-67.11295353277691,0.03947438,70.96709679685651,0.03998103,31,,,0,0,1.0467302,1376.699,16.230785,104.4056,17.836313,423.30206,15.006373,1.4653919,2.8299398,,,16959,,,,NOT_AVAILABLE,73.30959806633861,16.022983050299466,False,False,0,True,False,False,False,False,True,True,False,3307.4087,4.9645,-0.1832,104.4353,0.4771,0.3141,1.4550241299217135,0.3487900625262622,True,2MASS J19032433+4250411,16.888,3326,118,-59,PHO54,5.122,0.092,-0.138,PHO54,-0.4,0.35,-0.25,PHO54,0.185,0.09,-0.039,0.165,0.105,-0.035,DSEP,0,0,0,13.312,12.767,12.507,none,-0.6572146301269548,,,,,,,,,,,,
213,7289257,293.99167,42.866268,2078147658781322112,653798700,293.99181031349684,42.86622575851223,8.114607208132398,0.04026602,201.52495,20.069497564511003,0.044412937,-12.906928199411176,0.046123866,31,,,0,0,2.2926455,2028.306,14.734841,371.87207,16.089344,1010.79395,13.587336,1.419484,2.5020084,,,16959,,,,NOT_AVAILABLE,75.90446736789656,10.617715473572776,False,False,1,True,True,False,False,False,True,True,False,3514.2556,4.4909,-0.4469,125.162,0.5208,0.3218,0.4002448987855486,0.07332459787935691,True,2MASS J19355800+4251585,14.773,3336,43,-36,PHO2,4.983,0.04,-0.044,PHO2,0.0,0.1,-0.1,PHO2,0.268,0.038,-0.027,0.252,0.049,-0.03,DSEP,0,0,0,12.034,11.444,11.163,none,-0.03815865325927703,7289257.0,3328.0,4.99,0.2955,47.51,1.27,3576.52,0.633,0.3758,1.0,---,1.0
214,7298281,296.32117,42.855789,2077257054367690496,1302847175,296.3206409345841,42.85507028553256,12.535542438332072,0.023281114,538.44257,-79.03603035921596,0.024533516,-145.63091907604058,0.026418092,31,,,0,0,1.0907156,2086.7805,15.032257,264.4023,16.510565,903.7419,13.849105,1.4374626,2.66146,-12.10541,4.400194,9,5.769324,,,NOT_AVAILABLE,76.7090254579972,9.105863559050947,False,False,0,True,False,False,False,False,True,True,False,3440.4868,4.8843,-0.1957,80.9195,0.5433,0.344,2.9400624914254223,0.2890149252011677,True,2MASS J19451708+4251208,15.086,3218,41,-19,PHO2,5.124,0.055,-0.06,PHO2,0.02,0.1,-0.1,PHO2,0.179,0.032,-0.023,0.155,0.037,-0.02,DSEP,0,0,0,12.211,11.639,11.386,none,-0.0537429199218753,7298281.0,3212.0,5.11,0.2581,49.092,11.233,2837.84,0.575,0.3441,1.0,---,1.0
215,7304449,297.72925,42.86692,2078524482038704000,1009157063,297.72922921350096,42.86668480749045,7.461416335269536,0.02747982,271.52347,-1.8407071860371929,0.029619187,-51.207472133675125,0.03659725,31,,,0,0,1.0521163,2010.4069,15.71617,192.20795,17.091904,1131.8811,14.560921,1.4241203,2.530983,,,16959,,,,NOT_AVAILABLE,77.22890086427239,8.210297583841827,False,False,0,True,False,False,False,False,True,True,False,3497.7415,4.803,-0.3015,133.6417,0.5074,0.3148,0.8484675930443155,0.03733937273616912,True,2MASS J19505502+4252009,15.722,3364,74,-67,SPE70,4.978,0.07,-0.07,SPE60,-0.06,0.15,-0.1,SPE70,0.274,0.062,-0.05,0.26,0.072,-0.059,DSEP,1,1,1,12.99,12.438,12.199,conf,-0.005829689025878437,,,,,,,,,,,,
216,7341517,283.69797,42.94537,2104939974008403584,332832225,283.6982031954986,42.9459449207144,7.728715766725972,0.063614964,121.4921,35.90440150029386,0.06998778,104.63469998370992,0.07936944,31,,,1,0,1.0510714,1024.9264,17.301569,34.05995,18.961468,260.04828,16.057623,1.4809229,2.9038448,,,16959,,,,NOT_AVAILABLE,72.79795511910153,17.52544160869217,False,False,0,True,False,False,False,False,False,True,False,3220.5464,5.0173,-0.2373,130.9667,0.4527,0.306,2.1590158647844913,0.39758080665686124,True,2MASS J18544751+4256436,17.984,2661,999999,999999,PHO54,5.283,,,PHO54,0.0,,,PHO54,0.116,,,0.094,,,BTSL,0,0,0,14.213,13.697,13.387,none,-0.6824310150146502,,,,,,,,,,,,
217,7341653,283.76892,42.997478,2105033123258653056,892154429,283.7690701880948,42.99751921986174,52.0409353900336,0.018984133,2741.286,39.63525418394224,0.020705162,16.72677409691771,0.023595806,31,,,0,0,1.2172388,1732.8752,12.833284,587.4272,14.546829,1088.5875,11.578561,1.4865468,2.9682684,-28.256332,2.0681512,21,41.424538,5.3838053,0.0,NOT_AVAILABLE,72.8679685239184,17.495600454362453,False,False,0,True,True,False,False,False,False,True,False,,,,,,,0.42236793400311734,0.2668271039209789,True,2MASS J18550451+4259510,13.825,3124,999999,999999,PHO54,5.144,,,PHO54,0.0,,,PHO54,0.166,,,0.139,,,BTSL,0,0,0,9.78,9.217,8.922,none,-0.9917156219482415,,,,,,,,,,,,
218,7350067,287.5264,42.912899,2102601381497162240,559282047,287.52648872575304,42.912936980425116,7.8071380484906046,0.023303006,335.02707,14.68882827825651,0.026482247,10.432049584679074,0.029571477,31,,,0,0,1.0211711,1488.615,15.633045,174.28427,17.039427,656.8339,14.464537,1.433424,2.5748901,-12.137714,12.219795,10,3.7076592,,,NOT_AVAILABLE,73.86961393097333,14.918107377744505,False,False,0,True,False,False,False,False,True,True,False,3448.6882,4.7255,-0.3871,127.5531,0.5068,0.3184,0.27096181964371013,0.030202670393057563,True,2MASS J19100633+4254464,15.737,3236,41,-25,PHO2,5.097,0.055,-0.05,PHO2,0.0,0.1,-0.1,PHO2,0.193,0.034,-0.025,0.169,0.038,-0.025,DSEP,1,1,7,12.872,12.298,12.029,conf,-0.10395480346679697,7350067.0,3224.0,5.09,0.2619,3.514,0.006,48054.81,1.54,0.7205,1.0,---,1.0
219,7352892,288.64383,42.922409,2102909137373113600,612989698,288.64402413950467,42.92210241127045,10.98800023222244,0.027546922,398.88306,28.474940578906573,0.030928904,-59.9909820468733,0.035023447,31,,,0,0,1.0151976,2008.5634,15.6651535,102.941574,17.133642,838.5098,14.477067,1.4448526,2.6565752,,,16959,,,,NOT_AVAILABLE,74.21818983116498,14.172433433978382,False,False,0,True,False,False,False,False,True,True,False,3419.2776,4.9551,-0.3145,91.8738,0.5504,0.3474,1.2166045440376019,0.1544484770299232,True,2MASS J19143452+4255206,15.734,3223,35,-22,PHO2,5.113,0.055,-0.049,PHO2,0.02,0.1,-0.1,PHO2,0.184,0.03,-0.022,0.161,0.031,-0.023,DSEP,0,0,0,12.829,12.282,12.026,none,-0.06884649658203124,7352892.0,3214.0,5.11,0.2587,41.269,2.977,5932.72,0.44,0.3176,1.0,---,1.0
220,7434040,288.32373,43.032028,2102920136789124096,786938444,288.3238820050422,43.031041898027375,3.6901925044356885,0.06824471,54.072945,20.455726346926888,0.07596305,-224.18497198531796,0.079536006,31,,,1,0,0.98455083,1162.4565,17.497131,73.78838,18.497833,179.96335,16.494425,1.3485004,2.0034084,,,16959,,,,NOT_AVAILABLE,74.22289687630983,14.430714064767256,False,False,0,True,False,False,False,False,True,True,False,3456.3662,4.581,-1.3335,269.6074,0.0563,0.031,3.5724319538273797,0.08157829597222428,True,2MASS J19131769+4301556,17.469,2661,999999,999999,PHO54,5.283,,,PHO54,0.0,,,PHO54,0.116,,,0.094,,,BTSL,0,0,0,15.204,14.739,14.415,none,0.028131347656248806,,,,,,,,,,,,
